BLEU,ROUGE1,ROUGE2,ROUGEL,METEOR,GLEU,Repetition Rate,Flesch Reading Ease,CoSIM,BERT Score,Toxicity,Novelty,Diversity
0.0012,0.0382,0.007,0.0312,0.0011,0.0079,0.9765,2.347,0.3204,0.3803,0.0005,0.0078,0.0235
0.0029,0.0277,0.0,0.0222,0.0052,0.0196,0.9296,4.8909,0.2768,0.3652,0.055,0.0519,0.0704
0.0039,0.0539,0.0049,0.049,0.0131,0.0295,0.8039,19.993,0.3229,0.2178,0.0406,0.1275,0.1961
0.0164,0.1322,0.025,0.0827,0.029,0.0755,0.8385,16.8127,0.3533,0.3873,0.0009,0.0692,0.1615
0.0132,0.1135,0.012,0.1075,0.0155,0.0623,0.8682,8.85,0.3624,0.3158,0.0006,0.0388,0.1318
0.0044,0.1393,0.0067,0.1261,0.0212,0.0434,0.8034,21.9048,0.4668,0.3668,0.0053,0.094,0.1966
0.0017,0.0506,0.0,0.0506,0.0015,0.0114,0.9705,3.0675,0.2161,0.3596,0.2636,0.0161,0.0295
0.0028,0.1749,0.0321,0.1272,0.022,0.0433,0.8165,15.8151,0.4012,0.3933,0.0255,0.0826,0.1835
0.0038,0.1065,0.0113,0.0841,0.0178,0.0388,0.8288,14.7407,0.6625,0.3131,0.0427,0.0811,0.1712
0.0041,0.059,0.0,0.059,0.0054,0.0279,0.9134,5.7622,0.2344,0.3016,0.0294,0.0315,0.0866
0.002,0.0404,0.0,0.0346,0.0103,0.0279,0.8571,10.4529,0.5141,0.2906,0.0463,0.1008,0.1429
0.0028,0.0969,0.0,0.0969,0.0074,0.0311,0.9,10.0,0.1938,0.3838,0.5729,0.0615,0.1
0.0085,0.0996,0.0134,0.0996,0.0089,0.038,0.9,10.0,0.1929,0.3313,0.5729,0.0538,0.1
0.0051,0.1243,0.0132,0.1243,0.0088,0.0408,0.9,10.0,0.3418,0.3541,0.1113,0.0308,0.1
0.1428,0.2583,0.1032,0.1781,0.2869,0.1873,0.3305,37.27,0.6553,0.392,0.0067,0.5316,0.6695
0.0055,0.1818,0.0092,0.1364,0.0203,0.049,0.8197,18.5841,0.5107,0.466,0.0021,0.0656,0.1803
0.0046,0.1512,0.0143,0.1134,0.0212,0.0526,0.8175,18.8034,0.4744,0.3157,0.0015,0.0714,0.1825
0.0026,0.0965,0.0088,0.0965,0.0067,0.0283,0.8889,10.9097,0.2557,0.3972,0.0007,0.0476,0.1111
0.0015,0.0453,0.0046,0.0407,0.006,0.0207,0.875,11.846,0.3869,0.2386,0.0004,0.0703,0.125
0.0019,0.0458,0.0046,0.032,0.0048,0.0119,0.9449,5.6426,0.4085,0.3657,0.0074,0.0301,0.0551
0.0049,0.0762,0.0,0.0666,0.0138,0.0447,0.8667,10.2573,0.2332,0.2131,0.4226,0.0762,0.1333
0.0068,0.0814,0.0069,0.0747,0.01,0.0463,0.89,10.5882,0.5808,0.2808,0.0143,0.04,0.11
0.0029,0.0961,0.0084,0.0794,0.0107,0.0339,0.8759,11.2488,0.362,0.2556,0.0074,0.0511,0.1241
0.0049,0.0723,0.0,0.0632,0.0058,0.0286,0.9107,8.0439,0.2923,0.3013,0.0094,0.0446,0.0893
0.0416,0.2825,0.0525,0.1478,0.2332,0.1206,0.3407,41.53,0.4337,0.43,0.0043,0.5506,0.6593
0.0131,0.1556,0.0165,0.1311,0.014,0.0558,0.8655,14.2857,0.4876,0.355,0.1214,0.0504,0.1345
0.0072,0.0853,0.0082,0.0691,0.0092,0.0389,0.8702,14.6304,0.4841,0.2485,0.37,0.0305,0.1298
0.0068,0.1148,0.029,0.1052,0.0106,0.0391,0.887,11.3355,0.2882,0.404,0.0145,0.0435,0.113
0.0051,0.157,0.0158,0.1308,0.0163,0.0546,0.8772,9.2699,0.4902,0.2793,0.0172,0.0351,0.1228
0.0025,0.0191,0.0,0.0191,0.0049,0.0166,0.9,8.3092,0.2976,0.3377,0.1173,0.0667,0.1
0.0035,0.0835,0.0036,0.0799,0.0042,0.0174,0.9529,3.6448,0.277,0.3406,0.015,0.0224,0.0471
0.0135,0.1643,0.0195,0.1159,0.0217,0.0576,0.8103,19.2308,0.6467,0.4676,0.057,0.1034,0.1897
0.0041,0.0958,0.0,0.0703,0.0149,0.0314,0.807,19.8202,0.6019,0.3398,0.0358,0.1053,0.193
0.0049,0.0856,0.0,0.0771,0.0113,0.0333,0.8305,16.0378,0.532,0.4324,0.0013,0.1017,0.1695
0.0217,0.3434,0.0333,0.1783,0.2422,0.1125,0.3411,42.55,0.4568,0.5516,0.0044,0.6118,0.6589
0.0046,0.0525,0.0,0.0525,0.0086,0.0245,0.8384,11.9669,0.2908,0.3595,0.5056,0.0909,0.1616
0.0043,0.1148,0.0,0.1148,0.0113,0.0407,0.8636,13.0,0.1795,0.2848,0.7448,0.0636,0.1364
0.1115,0.3907,0.1221,0.214,0.3589,0.1724,0.303,46.47,0.2993,0.6311,0.0007,0.6522,0.697
0.0026,0.0692,0.0,0.0692,0.0027,0.0247,0.9457,5.6075,0.1069,0.2996,0.0006,0.0233,0.0543
0.0051,0.0957,0.0097,0.0861,0.0132,0.0344,0.856,11.28,0.2101,0.3792,0.0726,0.072,0.144
0.2296,0.3633,0.1613,0.2689,0.3668,0.2544,0.3305,37.27,0.6005,0.5647,0.0067,0.5316,0.6695
0.0265,0.4039,0.0498,0.1773,0.2641,0.1297,0.3306,36.66,0.5426,0.6638,0.0046,0.6543,0.6694
0.0296,0.4171,0.0738,0.2049,0.3136,0.1424,0.3407,41.53,0.504,0.6358,0.0043,0.573,0.6593
0.0076,0.1061,0.0179,0.1061,0.0219,0.0466,0.8125,12.3862,0.2233,0.3524,0.9101,0.0625,0.1875
0.0037,0.1607,0.0052,0.1089,0.0167,0.0472,0.8492,10.215,0.2005,0.2905,0.9643,0.0794,0.1508
0.0007,0.0134,0.0,0.0134,0.0016,0.0058,0.9632,3.8567,0.1817,0.3498,0.0011,0.0253,0.0368
0.0016,0.0504,0.0,0.0294,0.0024,0.0107,0.9575,4.491,0.2811,0.3241,0.0008,0.0175,0.0425
0.003,0.0923,0.0,0.0821,0.0198,0.037,0.8211,13.9054,0.2236,0.3994,0.0229,0.1382,0.1789
0.0512,0.3227,0.0697,0.1787,0.2488,0.1333,0.3407,41.53,0.1179,0.5067,0.0043,0.6292,0.6593
0.0013,0.0216,0.0087,0.0216,0.0013,0.0058,0.9817,1.8373,0.188,0.2852,0.7087,0.0092,0.0183
0.0108,0.179,0.0225,0.1641,0.0188,0.0511,0.8593,9.9241,0.4215,0.4142,0.0058,0.0444,0.1407
0.0058,0.1266,0.0128,0.1139,0.0166,0.0338,0.819,17.3689,0.3853,0.3819,0.0047,0.1143,0.181
0.0056,0.0921,0.0058,0.0921,0.0155,0.0495,0.8571,13.1052,0.2032,0.2432,0.0179,0.0612,0.1429
0.0007,0.0132,0.0,0.0132,0.0007,0.0042,0.9808,1.726,0.4459,0.3044,0.0347,0.012,0.0192
0.0015,0.0433,0.004,0.0433,0.0009,0.0097,0.9808,1.726,0.4118,0.3408,0.0347,0.0072,0.0192
0.0022,0.0284,0.0,0.0284,0.0023,0.0135,0.9389,6.422,0.2369,0.3418,0.0003,0.0382,0.0611
0.1643,0.2755,0.1129,0.1868,0.2972,0.2056,0.3305,37.27,0.5507,0.422,0.0067,0.5316,0.6695
0.0077,0.1238,0.0096,0.1048,0.0235,0.0549,0.7928,18.739,0.5107,0.4146,0.002,0.1171,0.2072
0.0014,0.0507,0.0,0.0507,0.0044,0.024,0.9375,4.6156,0.1138,0.1877,0.0006,0.0179,0.0625
0.019,0.3643,0.0449,0.1777,0.2569,0.1053,0.2793,38.69,0.2312,0.5744,0.0048,0.6875,0.7207
0.0203,0.1001,0.0155,0.0693,0.0188,0.0508,0.8182,20.202,0.4683,0.247,0.1949,0.0545,0.1818
0.0019,0.0435,0.0,0.0362,0.0036,0.0172,0.9205,8.9222,0.1578,0.3825,0.0048,0.0511,0.0795
0.0012,0.0202,0.0,0.0101,0.0008,0.0069,0.9765,2.5822,0.2957,0.3526,0.0234,0.0098,0.0235
0.0323,0.3225,0.0814,0.1693,0.2962,0.1318,0.35,45.59,0.5742,0.5881,0.0059,0.6282,0.65
0.0011,0.0205,0.0,0.0205,0.0007,0.0095,0.9795,2.1459,0.2938,0.3317,0.9966,0.0103,0.0205
0.0293,0.3654,0.068,0.2019,0.3122,0.1217,0.3407,41.53,0.2968,0.6706,0.0043,0.6854,0.6593
0.0017,0.0309,0.0,0.0257,0.0061,0.0198,0.8772,13.676,0.5203,0.2516,0.067,0.0702,0.1228
0.0027,0.1227,0.0,0.0818,0.0145,0.0323,0.8198,17.6191,0.4324,0.3427,0.0839,0.1081,0.1802
0.0239,0.4178,0.0359,0.2222,0.3033,0.1292,0.3407,41.53,0.4846,0.6439,0.0043,0.6292,0.6593
0.0022,0.0335,0.0,0.0335,0.0038,0.0151,0.916,9.4529,0.4092,0.3016,0.3299,0.0504,0.084
0.0185,0.3695,0.0451,0.1792,0.1057,0.1161,0.6062,15.8754,0.3235,0.5118,0.0048,0.2383,0.3938
0.0026,0.047,0.0073,0.047,0.0016,0.0084,0.9783,2.069,0.3414,0.355,0.0012,0.0079,0.0217
0.0006,0.0139,0.0,0.0139,0.0005,0.0045,0.9822,2.1327,0.4218,0.3531,0.0058,0.0119,0.0178
0.013,0.1698,0.0286,0.1604,0.0127,0.0526,0.872,10.1314,0.5276,0.3746,0.9831,0.04,0.128
0.0046,0.0804,0.0191,0.0568,0.0138,0.039,0.8155,21.1765,0.4878,0.253,0.8135,0.0777,0.1845
0.0027,0.0741,0.0,0.0741,0.0054,0.0241,0.8968,10.7247,0.1965,0.3773,0.0005,0.0556,0.1032
0.01,0.0582,0.0073,0.0582,0.0116,0.0399,0.8657,8.4104,0.2529,0.3438,0.1463,0.0672,0.1343
0.0047,0.0541,0.0109,0.0541,0.0081,0.0232,0.875,14.1509,0.2734,0.3796,0.2769,0.0833,0.125
0.0179,0.2105,0.0362,0.0873,0.1831,0.0908,0.3089,47.38,0.3781,0.4085,0.1368,0.6353,0.6911
0.0053,0.1212,0.0102,0.1212,0.0072,0.0338,0.9083,8.9056,0.1094,0.3435,0.0006,0.025,0.0917
0.0035,0.0751,0.0058,0.0751,0.0037,0.0266,0.9389,7.0175,0.2299,0.287,0.005,0.0153,0.0611
0.0104,0.1525,0.0181,0.1525,0.013,0.037,0.8846,6.4967,0.6322,0.364,0.1732,0.0615,0.1154
0.0241,0.3601,0.0604,0.165,0.3199,0.1382,0.3407,41.53,0.4409,0.477,0.0043,0.5056,0.6593
0.1214,0.3318,0.1244,0.218,0.3168,0.1561,0.4265,54.83,0.5018,0.6028,0.0013,0.6282,0.5735
0.0179,0.3424,0.0345,0.1484,0.2474,0.1069,0.4899,37.68,0.4792,0.4951,0.0044,0.5658,0.5101
0.0022,0.0558,0.0,0.0558,0.0066,0.0162,0.9071,8.5034,0.2104,0.3373,0.0518,0.0643,0.0929
0.0036,0.0973,0.0061,0.0973,0.0081,0.0289,0.9071,8.5034,0.1983,0.3219,0.0518,0.05,0.0929
0.0006,0.0196,0.0,0.0196,0.001,0.0039,0.9765,2.5822,0.1494,0.3257,0.0657,0.0137,0.0235
0.0015,0.0315,0.007,0.0245,0.0013,0.0083,0.9765,2.5761,0.1886,0.3682,0.065,0.0078,0.0235
0.006,0.132,0.0308,0.1117,0.0172,0.0361,0.8333,15.0275,0.4647,0.4245,0.0006,0.0794,0.1667
0.0279,0.3732,0.0648,0.1802,0.2904,0.1321,0.3407,41.53,0.4879,0.5703,0.0043,0.5843,0.6593
0.0257,0.4082,0.0722,0.2245,0.3083,0.12,0.2807,37.98,0.4044,0.6469,0.0065,0.7195,0.7193
0.0241,0.3961,0.0579,0.1917,0.3082,0.1305,0.3407,41.53,0.5065,0.5668,0.0043,0.5843,0.6593
0.0058,0.0857,0.0,0.0571,0.0114,0.0321,0.8651,10.6701,0.4928,0.382,0.004,0.0714,0.1349
0.0241,0.386,0.0793,0.193,0.3381,0.1359,0.3407,41.53,0.3784,0.6117,0.0043,0.5843,0.6593
0.0251,0.3786,0.0588,0.1845,0.2915,0.1214,0.3333,36.25,0.3187,0.6525,0.0049,0.7195,0.6667
0.0216,0.2728,0.0384,0.1396,0.2134,0.1019,0.3333,36.97,0.3535,0.4826,0.0045,0.6625,0.6667
0.0008,0.0486,0.0,0.0486,0.002,0.0075,0.9652,3.2606,0.2647,0.3161,0.0088,0.0249,0.0348
0.0227,0.1325,0.0278,0.0993,0.0157,0.0513,0.8413,13.9892,0.3402,0.3193,0.0009,0.0397,0.1587
0.0129,0.0837,0.0282,0.0837,0.0118,0.0506,0.9111,5.7043,0.3747,0.3507,0.0004,0.0296,0.0889
0.0209,0.3113,0.0495,0.1529,0.2621,0.1116,0.3407,41.53,0.4194,0.4926,0.0043,0.6067,0.6593
0.0045,0.1134,0.0057,0.0907,0.0159,0.0399,0.8525,13.5404,0.5173,0.3463,0.0006,0.0738,0.1475
0.024,0.3254,0.0527,0.1511,0.2526,0.1212,0.3407,41.53,0.474,0.513,0.0043,0.5843,0.6593
0.0281,0.3945,0.0741,0.1743,0.3432,0.1311,0.3407,41.53,0.4685,0.672,0.0043,0.6404,0.6593
0.0183,0.3328,0.0419,0.1733,0.2827,0.1125,0.3407,41.53,0.3826,0.5664,0.0043,0.6629,0.6593
0.2234,0.4324,0.2273,0.3333,0.425,0.249,0.4812,63.39,0.3178,0.6225,0.0006,0.4638,0.5188
0.0219,0.3102,0.0658,0.1415,0.2613,0.1172,0.3407,41.53,0.4493,0.4922,0.0043,0.5843,0.6593
0.0217,0.3756,0.0379,0.1878,0.2915,0.1032,0.392,43.06,0.3058,0.6103,0.0045,0.7105,0.608
0.0119,0.2519,0.0207,0.144,0.2118,0.0817,0.392,43.06,0.352,0.4165,0.0045,0.6711,0.608
0.0044,0.0721,0.0,0.0631,0.004,0.0216,0.9147,6.8251,0.3671,0.3663,0.0004,0.0543,0.0853
0.0082,0.1522,0.011,0.1196,0.0165,0.0501,0.8347,12.4559,0.5071,0.3324,0.0004,0.0909,0.1653
0.0063,0.1405,0.0236,0.1092,0.0124,0.0387,0.8824,11.2312,0.5452,0.3679,0.0073,0.0336,0.1176
0.0018,0.0924,0.0,0.0792,0.0075,0.0312,0.8923,11.0217,0.4675,0.2634,0.0117,0.0462,0.1077
0.0048,0.1369,0.0081,0.1208,0.0165,0.0376,0.8226,19.1304,0.4648,0.437,0.0003,0.1129,0.1774
0.0046,0.138,0.0107,0.1062,0.0196,0.046,0.8226,19.1304,0.4624,0.3422,0.0003,0.0565,0.1774
0.026,0.41,0.054,0.1693,0.3014,0.1333,0.3306,36.66,0.4566,0.6372,0.0046,0.6667,0.6694
0.0032,0.0725,0.0052,0.0725,0.0084,0.0268,0.8618,9.4091,0.2488,0.2968,0.3286,0.0813,0.1382
0.0043,0.1144,0.0072,0.1144,0.0115,0.033,0.8618,14.1593,0.2915,0.3278,0.0068,0.0569,0.1382
0.0037,0.2062,0.0046,0.1466,0.029,0.0608,0.7984,17.3532,0.3764,0.3363,0.0004,0.0726,0.2016
0.0026,0.1757,0.0,0.1506,0.0116,0.0311,0.8841,9.2665,0.333,0.3702,0.0829,0.0725,0.1159
0.0034,0.1093,0.0085,0.0799,0.0099,0.0322,0.8897,10.9641,0.4758,0.2718,0.0935,0.0588,0.1103
0.026,0.3542,0.0416,0.1565,0.2859,0.1167,0.2793,39.0,0.4811,0.5655,0.0049,0.7,0.7207
0.0011,0.0667,0.0045,0.0356,0.0036,0.0129,0.9427,4.3749,0.1659,0.3791,0.0173,0.0372,0.0573
0.0052,0.0874,0.0098,0.0777,0.0072,0.0316,0.9,7.723,0.3989,0.4196,0.0102,0.05,0.1
0.0046,0.1063,0.0119,0.0945,0.01,0.0371,0.9,7.723,0.5094,0.3053,0.0102,0.0417,0.1
0.0028,0.0861,0.0,0.0861,0.0063,0.0288,0.9145,9.386,0.3029,0.3938,0.0101,0.0513,0.0855
0.0035,0.1368,0.0049,0.1222,0.0094,0.0464,0.9145,9.386,0.5173,0.2681,0.0101,0.0171,0.0855
0.024,0.3578,0.038,0.1601,0.2778,0.112,0.2793,38.69,0.3214,0.6144,0.0048,0.7,0.7207
0.0042,0.1364,0.0102,0.1162,0.014,0.0475,0.8644,11.9292,0.5802,0.3163,0.0104,0.0593,0.1356
0.0595,0.3347,0.0657,0.1581,0.308,0.1265,0.3197,36.66,0.4211,0.6229,0.0087,0.7229,0.6803
0.0037,0.1242,0.0089,0.102,0.0132,0.0468,0.875,10.585,0.4288,0.2375,0.0198,0.0481,0.125
0.003,0.0891,0.0,0.0891,0.0077,0.0303,0.9145,9.386,0.4544,0.3599,0.0101,0.0427,0.0855
0.0036,0.1393,0.0052,0.1342,0.0084,0.0449,0.9206,8.7155,0.5606,0.284,0.0099,0.0159,0.0794
0.01,0.1372,0.0146,0.1011,0.0138,0.0444,0.8347,7.1919,0.4336,0.3951,0.1417,0.0992,0.1653
0.0051,0.1,0.0112,0.0889,0.013,0.0403,0.8584,7.1985,0.3749,0.2516,0.2347,0.0708,0.1416
0.0209,0.2825,0.0308,0.145,0.2171,0.1068,0.3359,43.77,0.4335,0.5772,0.0048,0.6824,0.6641
0.0019,0.0901,0.0107,0.0848,0.0115,0.0306,0.8571,11.6614,0.4662,0.2617,0.0141,0.0804,0.1429
0.0016,0.0525,0.0038,0.0488,0.0018,0.0141,0.9731,2.6138,0.4722,0.3758,0.0196,0.0067,0.0269
0.0018,0.0543,0.0078,0.0504,0.0022,0.0124,0.9731,2.6138,0.4359,0.3557,0.0196,0.009,0.0269
0.0167,0.1809,0.0197,0.1124,0.1827,0.084,0.3471,36.66,0.3899,0.4095,0.0048,0.6835,0.6529
0.0016,0.0788,0.0,0.0713,0.0031,0.0151,0.9621,4.0032,0.5472,0.4017,0.0197,0.0112,0.0379
0.0018,0.0576,0.0077,0.0461,0.0018,0.013,0.9708,2.7974,0.5362,0.4056,0.7058,0.0112,0.0292
0.0019,0.0806,0.0037,0.0769,0.0016,0.0168,0.9799,2.1274,0.3895,0.3256,0.0177,0.0045,0.0201
0.0054,0.0902,0.0079,0.0784,0.0045,0.0311,0.9684,2.6773,0.5395,0.4096,0.0081,0.0113,0.0316
0.0058,0.1162,0.0,0.096,0.0153,0.0568,0.875,8.3691,0.4918,0.2529,0.3161,0.0446,0.125
0.0243,0.235,0.0347,0.1318,0.2342,0.1091,0.3333,36.25,0.4152,0.4618,0.009,0.622,0.6667
0.0028,0.0062,0.0006,0.0028,0.0033,0.0161,0.917,0.0,0.5013,0.0327,0.1545,0.034,0.083
0.0084,0.0818,0.011,0.06,0.0154,0.0382,0.84,17.2884,0.481,0.2656,0.1445,0.08,0.16
0.0055,0.0632,0.0159,0.0474,0.0026,0.0185,0.9522,4.4046,0.5135,0.3648,0.3648,0.0184,0.0478
0.0035,0.0869,0.0055,0.0815,0.0105,0.035,0.875,10.585,0.4702,0.2609,0.0138,0.0673,0.125
0.0006,0.0181,0.0,0.0108,0.001,0.0049,0.9704,3.4314,0.5672,0.3564,0.3413,0.0197,0.0296
0.0043,0.0665,0.0074,0.0665,0.0077,0.0298,0.8718,10.977,0.2595,0.3158,0.8346,0.0769,0.1282
0.002,0.0902,0.0114,0.0902,0.0059,0.0279,0.9091,7.0209,0.3357,0.2484,0.8803,0.053,0.0909
0.0022,0.0424,0.0,0.0424,0.0046,0.0237,0.9035,9.9101,0.4,0.3216,0.2621,0.0702,0.0965
0.007,0.0546,0.0055,0.0546,0.0093,0.0272,0.8621,12.3,0.5712,0.2737,0.1633,0.0776,0.1379
0.0071,0.04,0.0201,0.0333,0.0039,0.0214,0.935,6.7416,0.3647,0.3788,0.1565,0.035,0.065
0.0018,0.0657,0.0051,0.0657,0.0053,0.0259,0.9091,9.0909,0.4699,0.226,0.1189,0.0496,0.0909
0.0038,0.0725,0.0122,0.0483,0.0091,0.03,0.8818,10.4153,0.5753,0.2957,0.0332,0.0455,0.1182
0.0014,0.0238,0.0,0.0198,0.0029,0.016,0.9355,7.4468,0.6287,0.2018,0.0135,0.0242,0.0645
0.0766,0.3411,0.125,0.1783,0.3024,0.1431,0.414,64.81,0.4948,0.592,0.0658,0.6413,0.586
0.0637,0.1975,0.0664,0.1262,0.18,0.11,0.3717,66.03,0.5331,0.3934,0.1044,0.6056,0.6283
0.0135,0.2207,0.0607,0.1137,0.2117,0.0729,0.3861,53.61,0.3821,0.4089,0.0103,0.6613,0.6139
0.003,0.0837,0.0106,0.0837,0.0139,0.0258,0.8571,7.1171,0.5335,0.3385,0.2597,0.0918,0.1429
0.001,0.0232,0.0,0.0186,0.002,0.0098,0.9665,3.2287,0.3875,0.4004,0.0083,0.0168,0.0335
0.02,0.3447,0.0342,0.1582,0.2388,0.1275,0.3407,41.53,0.5808,0.5124,0.0043,0.5618,0.6593
0.0046,0.107,0.0,0.0764,0.0089,0.0375,0.896,10.9091,0.4915,0.3991,0.0061,0.032,0.104
0.02,0.339,0.0342,0.1582,0.2359,0.1261,0.3407,41.53,0.5666,0.5105,0.0043,0.573,0.6593
0.0046,0.0721,0.0,0.054,0.0055,0.0283,0.9134,9.1743,0.5445,0.4341,0.0042,0.0472,0.0866
0.02,0.339,0.0342,0.1582,0.2359,0.1261,0.3407,41.53,0.5559,0.5109,0.0043,0.573,0.6593
0.0119,0.1162,0.0251,0.0996,0.0105,0.043,0.8939,10.1153,0.3016,0.3836,0.0013,0.0303,0.1061
0.0187,0.3162,0.0404,0.1455,0.2347,0.1214,0.3407,41.53,0.5666,0.4669,0.0043,0.573,0.6593
0.0024,0.0934,0.0,0.0934,0.0075,0.0318,0.8992,10.4762,0.2341,0.3151,0.0396,0.0504,0.1008
0.1802,0.2836,0.1247,0.2063,0.2844,0.2195,0.3305,37.27,0.6265,0.4522,0.0067,0.4937,0.6695
0.0099,0.1158,0.0078,0.1081,0.0088,0.0409,0.8974,10.7843,0.4065,0.3517,0.0096,0.0513,0.1026
0.0021,0.0743,0.0,0.0628,0.0073,0.027,0.8803,12.5425,0.6028,0.2858,0.0061,0.0513,0.1197
0.0007,0.0043,0.0,0.0043,0.0003,0.007,0.992,0.0,0.1738,0.3117,0.0313,0.0032,0.008
0.0041,0.0949,0.013,0.082,0.0088,0.0373,0.886,12.0,0.5255,0.2205,0.013,0.0351,0.114
0.0022,0.0762,0.0,0.0699,0.0114,0.0304,0.8482,15.951,0.4895,0.3371,0.6816,0.0804,0.1518
0.1802,0.2836,0.1247,0.2063,0.2844,0.2195,0.3305,37.27,0.6265,0.4522,0.0067,0.4937,0.6695
0.0668,0.3513,0.0935,0.1989,0.2923,0.152,0.3407,41.53,0.5037,0.5689,0.0043,0.5955,0.6593
0.0154,0.2557,0.0249,0.1237,0.2014,0.1071,0.3407,41.53,0.5042,0.4053,0.0043,0.573,0.6593
0.0018,0.0063,0.0,0.0063,0.0039,0.0144,0.9083,7.4385,0.2118,0.2934,0.143,0.0734,0.0917
0.0362,0.2955,0.0366,0.1364,0.2315,0.1203,0.3407,41.53,0.5571,0.4406,0.0043,0.5506,0.6593
0.0675,0.362,0.0946,0.1944,0.313,0.1546,0.3407,41.53,0.5371,0.5742,0.0043,0.5955,0.6593
0.0179,0.2983,0.03,0.1392,0.2137,0.1162,0.3407,41.53,0.5362,0.4586,0.0043,0.5843,0.6593
0.0048,0.0429,0.0144,0.0214,0.0058,0.0268,0.9147,7.276,0.2574,0.3296,0.0004,0.031,0.0853
0.0152,0.3234,0.021,0.1513,0.2321,0.1179,0.3407,41.53,0.5687,0.4828,0.0043,0.573,0.6593
0.0046,0.1143,0.0077,0.1067,0.0111,0.039,0.875,3.8588,0.3783,0.3501,0.0004,0.0703,0.125
0.018,0.3004,0.0298,0.1379,0.2174,0.1181,0.3407,41.53,0.5757,0.4566,0.0043,0.573,0.6593
0.0656,0.3593,0.0939,0.1996,0.2969,0.1508,0.3407,41.53,0.4866,0.5678,0.0043,0.573,0.6593
0.0207,0.3192,0.0322,0.1543,0.2211,0.1206,0.3407,41.53,0.549,0.4902,0.0043,0.5955,0.6593
0.0023,0.066,0.0,0.0513,0.008,0.0234,0.8672,14.6789,0.4079,0.3859,0.0565,0.0938,0.1328
0.0012,0.0137,0.0034,0.0103,0.0005,0.0064,0.9824,1.9544,0.4515,0.3177,0.0107,0.0098,0.0176
0.0023,0.0592,0.0,0.0592,0.0045,0.0234,0.9219,8.1315,0.2515,0.3447,0.0024,0.0391,0.0781
0.0207,0.3078,0.0315,0.1461,0.2184,0.1192,0.3407,41.53,0.5028,0.4826,0.0043,0.6067,0.6593
0.0038,0.0295,0.0042,0.0295,0.002,0.0216,0.9761,2.7607,0.3924,0.3533,0.0595,0.012,0.0239
0.0141,0.2152,0.026,0.1076,0.0682,0.0862,0.5766,27.8824,0.6128,0.3659,0.0125,0.2044,0.4234
0.0708,0.3731,0.1075,0.2284,0.2665,0.1555,0.3407,41.53,0.5511,0.6363,0.0043,0.5955,0.6593
0.0202,0.3059,0.0313,0.1452,0.2151,0.1173,0.3407,41.53,0.5033,0.4749,0.0043,0.6067,0.6593
0.0041,0.0733,0.0074,0.0733,0.0048,0.0279,0.9333,6.6667,0.278,0.3287,0.0014,0.0296,0.0667
0.0153,0.1966,0.0228,0.1059,0.1797,0.0947,0.3387,35.95,0.5548,0.3621,0.0065,0.6098,0.6613
0.0303,0.2942,0.0698,0.1558,0.0975,0.1261,0.5935,26.9986,0.6441,0.4248,0.0046,0.1789,0.4065
0.136,0.2259,0.0948,0.1544,0.2817,0.19,0.3305,37.27,0.6319,0.375,0.0067,0.4684,0.6695
0.0061,0.1228,0.0146,0.065,0.0305,0.0485,0.7542,13.5688,0.3467,0.4249,0.0004,0.1186,0.2458
0.0205,0.3048,0.0312,0.1446,0.2173,0.1186,0.3407,41.53,0.5318,0.4775,0.0043,0.6067,0.6593
0.0021,0.0728,0.0,0.0728,0.0065,0.0289,0.9052,9.8039,0.4355,0.2901,0.0111,0.0517,0.0948
0.0204,0.3078,0.0315,0.1461,0.2162,0.118,0.3407,41.53,0.5101,0.4798,0.0043,0.6067,0.6593
0.004,0.1147,0.0128,0.0956,0.0133,0.0336,0.8571,13.9932,0.547,0.3545,0.0242,0.0635,0.1429
0.017,0.2691,0.0296,0.1262,0.2011,0.1079,0.3407,41.53,0.5666,0.4231,0.0043,0.5618,0.6593
0.0642,0.3391,0.0959,0.1844,0.2707,0.1504,0.3407,41.53,0.5886,0.5446,0.0043,0.5506,0.6593
0.0201,0.3018,0.0309,0.1433,0.2141,0.1167,0.3407,41.53,0.5511,0.4737,0.0043,0.6067,0.6593
0.0037,0.0681,0.0057,0.0681,0.0075,0.0344,0.8934,10.1852,0.3214,0.3076,0.0031,0.0574,0.1066
0.0202,0.3048,0.0312,0.1498,0.2151,0.1173,0.3407,41.53,0.4966,0.4761,0.0043,0.6067,0.6593
0.0024,0.1095,0.0,0.1027,0.0127,0.0351,0.8661,12.012,0.2974,0.297,0.0869,0.0893,0.1339
0.0201,0.3011,0.0303,0.1455,0.2168,0.118,0.3407,41.53,0.4939,0.4664,0.0043,0.6067,0.6593
0.0031,0.0722,0.0049,0.0626,0.0086,0.03,0.8868,8.7737,0.5895,0.2557,0.1149,0.0472,0.1132
0.0041,0.0935,0.0105,0.0883,0.0068,0.0325,0.9055,9.2998,0.6128,0.2725,0.0341,0.0394,0.0945
0.0041,0.0787,0.0,0.0715,0.0069,0.0305,0.903,9.8118,0.2566,0.3534,0.005,0.0522,0.097
0.0189,0.339,0.0228,0.1469,0.2332,0.1204,0.3407,41.53,0.5766,0.5038,0.0043,0.6067,0.6593
0.0016,0.0204,0.0,0.0204,0.0013,0.0136,0.9657,4.1394,0.4226,0.3361,0.5384,0.0147,0.0343
